addr	old	new
6a7040	FUN_006a7040	lib_fn_6a7040
6a7070	FUN_006a7070	lib_fn_6a7070
6a7310	FUN_006a7310	lib_fn_6a7310
6a7340	FUN_006a7340	lib_fn_6a7340
6a74e0	FUN_006a74e0	lib_fn_6a74e0
6a7520	FUN_006a7520	lib_fn_6a7520
6a7570	FUN_006a7570	lib_fn_6a7570
6a75c0	FUN_006a75c0	lib_fn_6a75c0
6a7610	FUN_006a7610	lib_fn_6a7610
6a7890	FUN_006a7890	lib_fn_6a7890
6a7990	FUN_006a7990	lib_fn_6a7990
6a7b70	FUN_006a7b70	lib_fn_6a7b70
6a7cc0	FUN_006a7cc0	lib_fn_6a7cc0
6a7dd0	FUN_006a7dd0	lib_fn_6a7dd0
6a7e80	FUN_006a7e80	lib_fn_6a7e80
6a8090	FUN_006a8090	lib_fn_6a8090
6a84c0	FUN_006a84c0	lib_fn_6a84c0
6a84f0	FUN_006a84f0	lib_fn_6a84f0
6a8560	FUN_006a8560	lib_fn_6a8560
6a8640	FUN_006a8640	lib_fn_6a8640
6a8770	FUN_006a8770	lib_fn_6a8770
6a87e0	FUN_006a87e0	lib_fn_6a87e0
6a8800	FUN_006a8800	lib_fn_6a8800
6a8b20	FUN_006a8b20	lib_fn_6a8b20
6a8c20	FUN_006a8c20	lib_fn_6a8c20
6a8cd0	FUN_006a8cd0	lib_fn_6a8cd0
6a8d00	FUN_006a8d00	lib_fn_6a8d00
6a8e80	FUN_006a8e80	lib_fn_6a8e80
6a8ed0	FUN_006a8ed0	lib_fn_6a8ed0
6a8ef0	FUN_006a8ef0	lib_fn_6a8ef0
6a8f40	FUN_006a8f40	lib_fn_6a8f40
6a9020	FUN_006a9020	lib_fn_6a9020
6a9080	FUN_006a9080	lib_fn_6a9080
6a9190	FUN_006a9190	lib_fn_6a9190
6a92c0	FUN_006a92c0	lib_fn_6a92c0
6a92d0	FUN_006a92d0	lib_fn_6a92d0
6a93f0	FUN_006a93f0	lib_fn_6a93f0
6a94c0	FUN_006a94c0	lib_fn_6a94c0
6a9560	FUN_006a9560	lib_fn_6a9560
6a95f0	FUN_006a95f0	lib_fn_6a95f0
6a9620	FUN_006a9620	lib_fn_6a9620
6a9660	FUN_006a9660	lib_fn_6a9660
6a96c0	FUN_006a96c0	lib_fn_6a96c0
6a9700	FUN_006a9700	lib_fn_6a9700
6a9770	FUN_006a9770	lib_fn_6a9770
6a97b0	FUN_006a97b0	lib_fn_6a97b0
6a9840	FUN_006a9840	lib_fn_6a9840
6a98d0	FUN_006a98d0	lib_fn_6a98d0
6a98e0	FUN_006a98e0	freetype_fn_6a98e0
6a99a0	FUN_006a99a0	lib_fn_6a99a0
6a9a00	FUN_006a9a00	lib_fn_6a9a00
6a9a90	FUN_006a9a90	lib_fn_6a9a90
6a9b80	FUN_006a9b80	lib_fn_6a9b80
6a9c50	FUN_006a9c50	lib_fn_6a9c50
6a9cc0	FUN_006a9cc0	lib_fn_6a9cc0
6a9d30	FUN_006a9d30	lib_fn_6a9d30
6a9d80	FUN_006a9d80	lib_fn_6a9d80
6a9e10	FUN_006a9e10	lib_fn_6a9e10
6a9eb0	FUN_006a9eb0	lib_fn_6a9eb0
6a9ed0	FUN_006a9ed0	lib_fn_6a9ed0
6a9f00	FUN_006a9f00	lib_fn_6a9f00
6a9f80	FUN_006a9f80	lib_fn_6a9f80
6aa020	FUN_006aa020	lib_fn_6aa020
6aa050	FUN_006aa050	lib_fn_6aa050
6aa1c0	FUN_006aa1c0	lib_fn_6aa1c0
6aa260	FUN_006aa260	lib_fn_6aa260
6aa2e0	FUN_006aa2e0	lib_fn_6aa2e0
6aa3e0	FUN_006aa3e0	lib_fn_6aa3e0
6aa4d0	FUN_006aa4d0	lib_fn_6aa4d0
6aa8b0	FUN_006aa8b0	lib_fn_6aa8b0
6aa8d0	FUN_006aa8d0	lib_fn_6aa8d0
6aa950	FUN_006aa950	lib_fn_6aa950
6aa970	FUN_006aa970	lib_fn_6aa970
6aa9a0	FUN_006aa9a0	lib_fn_6aa9a0
6aa9f0	FUN_006aa9f0	lib_fn_6aa9f0
6aabd0	FUN_006aabd0	lib_fn_6aabd0
6abbc0	FUN_006abbc0	lib_fn_6abbc0
6abd10	FUN_006abd10	lib_fn_6abd10
6abd50	FUN_006abd50	lib_fn_6abd50
6abf20	FUN_006abf20	lib_fn_6abf20
6ac110	FUN_006ac110	lib_fn_6ac110
6ac1e0	FUN_006ac1e0	lib_fn_6ac1e0
6ac4e0	FUN_006ac4e0	lib_fn_6ac4e0
6ac520	FUN_006ac520	lib_fn_6ac520
6ac550	FUN_006ac550	lib_fn_6ac550
6ac580	FUN_006ac580	lib_fn_6ac580
6ac770	FUN_006ac770	lib_fn_6ac770
6ac800	FUN_006ac800	lib_fn_6ac800
6ac880	FUN_006ac880	lib_fn_6ac880
6ac8a0	FUN_006ac8a0	lib_fn_6ac8a0
6ac920	FUN_006ac920	lib_fn_6ac920
6acc20	FUN_006acc20	lib_fn_6acc20
6acde0	FUN_006acde0	lib_fn_6acde0
6acfc0	FUN_006acfc0	lib_fn_6acfc0
6ad220	FUN_006ad220	lib_fn_6ad220
6ad370	FUN_006ad370	lib_fn_6ad370
6ad550	FUN_006ad550	lib_fn_6ad550
6ad990	FUN_006ad990	lib_fn_6ad990
6adad0	FUN_006adad0	lib_fn_6adad0
6adfd0	FUN_006adfd0	lib_fn_6adfd0
6ae030	FUN_006ae030	lib_fn_6ae030
6ae0f0	FUN_006ae0f0	lib_fn_6ae0f0
6af010	FUN_006af010	freetype_fn_6af010
6af030	FUN_006af030	lib_fn_6af030
6af100	FUN_006af100	lib_fn_6af100
6af140	FUN_006af140	lib_fn_6af140
6af1a0	FUN_006af1a0	lib_fn_6af1a0
6af220	FUN_006af220	lib_fn_6af220
6af310	FUN_006af310	lib_fn_6af310
6af450	FUN_006af450	lib_fn_6af450
6af480	FUN_006af480	lib_fn_6af480
6af4b0	FUN_006af4b0	lib_fn_6af4b0
6af5b0	FUN_006af5b0	lib_fn_6af5b0
6af8e0	FUN_006af8e0	lib_fn_6af8e0
6afcd0	FUN_006afcd0	lib_fn_6afcd0
6b00f0	FUN_006b00f0	lib_fn_6b00f0
6b0170	FUN_006b0170	lib_fn_6b0170
6b0370	FUN_006b0370	lib_fn_6b0370
6b03a0	FUN_006b03a0	lib_fn_6b03a0
6b04d0	FUN_006b04d0	lib_fn_6b04d0
6b0500	FUN_006b0500	lib_fn_6b0500
6b0770	FUN_006b0770	freetype_fn_6b0770
6b0a80	FUN_006b0a80	lib_fn_6b0a80
6b0b20	FUN_006b0b20	lib_fn_6b0b20
6b0b50	FUN_006b0b50	lib_fn_6b0b50
6b0b80	FUN_006b0b80	lib_fn_6b0b80
6b0bc0	FUN_006b0bc0	lib_fn_6b0bc0
6b0eb0	FUN_006b0eb0	lib_fn_6b0eb0
6b1050	FUN_006b1050	lib_fn_6b1050
6b1190	FUN_006b1190	lib_fn_6b1190
6b1650	FUN_006b1650	lib_fn_6b1650
6b1680	FUN_006b1680	lib_fn_6b1680
6b16c0	FUN_006b16c0	lib_fn_6b16c0
6b1730	FUN_006b1730	lib_fn_6b1730
6b1740	FUN_006b1740	lib_fn_6b1740
6b17a0	FUN_006b17a0	lib_fn_6b17a0
6b1830	FUN_006b1830	lib_fn_6b1830
6b1890	FUN_006b1890	lib_fn_6b1890
6b1960	FUN_006b1960	lib_fn_6b1960
6b1a80	FUN_006b1a80	lib_fn_6b1a80
6b1aa0	FUN_006b1aa0	lib_fn_6b1aa0
6b1e00	FUN_006b1e00	lib_fn_6b1e00
6b1e40	FUN_006b1e40	lib_fn_6b1e40
6b1f00	FUN_006b1f00	lib_fn_6b1f00
6b2000	FUN_006b2000	lib_fn_6b2000
6b20c0	FUN_006b20c0	lib_fn_6b20c0
6b21e0	FUN_006b21e0	lib_fn_6b21e0
6b2440	FUN_006b2440	lib_fn_6b2440
6b24c0	FUN_006b24c0	lib_fn_6b24c0
6b27b0	FUN_006b27b0	lib_fn_6b27b0
6b27c0	FUN_006b27c0	lib_fn_6b27c0
6b2a70	FUN_006b2a70	lib_fn_6b2a70
6b2f40	FUN_006b2f40	lib_fn_6b2f40
6b3230	FUN_006b3230	lib_fn_6b3230
6b33d0	FUN_006b33d0	lib_fn_6b33d0
6b3400	FUN_006b3400	lib_fn_6b3400
6b3740	FUN_006b3740	lib_fn_6b3740
6b3970	FUN_006b3970	lib_fn_6b3970
6b3c40	FUN_006b3c40	lib_fn_6b3c40
6b3c60	FUN_006b3c60	lib_fn_6b3c60
6b3c90	FUN_006b3c90	lib_fn_6b3c90
6b3d50	FUN_006b3d50	lib_fn_6b3d50
6b3f40	FUN_006b3f40	lib_fn_6b3f40
6b4090	FUN_006b4090	lib_fn_6b4090
6b43d0	FUN_006b43d0	lib_fn_6b43d0
6b43f0	FUN_006b43f0	lib_fn_6b43f0
6b4550	FUN_006b4550	lib_fn_6b4550
6b46c0	FUN_006b46c0	lib_fn_6b46c0
6b4700	FUN_006b4700	lib_fn_6b4700
6b4730	FUN_006b4730	lib_fn_6b4730
6b4930	FUN_006b4930	lib_fn_6b4930
6b4ba0	FUN_006b4ba0	lib_fn_6b4ba0
6b4c60	FUN_006b4c60	lib_fn_6b4c60
6b5520	FUN_006b5520	lib_fn_6b5520
6b5570	FUN_006b5570	lib_fn_6b5570
6b55b0	FUN_006b55b0	lib_fn_6b55b0
6b5650	FUN_006b5650	lib_fn_6b5650
6b5920	FUN_006b5920	lib_fn_6b5920
6b5950	FUN_006b5950	lib_fn_6b5950
6b5980	FUN_006b5980	lib_fn_6b5980
6b5bf0	FUN_006b5bf0	lib_fn_6b5bf0
6b5e50	FUN_006b5e50	lib_fn_6b5e50
6b5e70	FUN_006b5e70	lib_fn_6b5e70
6b5ec0	FUN_006b5ec0	lib_fn_6b5ec0
6b5fe0	FUN_006b5fe0	lib_fn_6b5fe0
6b6030	FUN_006b6030	lib_fn_6b6030
6b61b0	FUN_006b61b0	lib_fn_6b61b0
6b6310	FUN_006b6310	lib_fn_6b6310
6b6430	FUN_006b6430	lib_fn_6b6430
6b6450	FUN_006b6450	lib_fn_6b6450
6b64d0	FUN_006b64d0	lib_fn_6b64d0
6b64f0	FUN_006b64f0	lib_fn_6b64f0
6b6530	FUN_006b6530	lib_fn_6b6530
6b6560	FUN_006b6560	lib_fn_6b6560
6b6670	FUN_006b6670	lib_fn_6b6670
6b66f0	FUN_006b66f0	lib_fn_6b66f0
6b6700	FUN_006b6700	lib_fn_6b6700
6b6720	FUN_006b6720	lib_fn_6b6720
6b6750	FUN_006b6750	lib_fn_6b6750
6b6a70	FUN_006b6a70	lib_fn_6b6a70
6b6a80	FUN_006b6a80	lib_fn_6b6a80
6b6dd0	FUN_006b6dd0	lib_fn_6b6dd0
6b7000	FUN_006b7000	lib_fn_6b7000
6b7030	FUN_006b7030	lib_fn_6b7030
6b7420	FUN_006b7420	lib_fn_6b7420
6b7540	FUN_006b7540	lib_fn_6b7540
6b75d0	FUN_006b75d0	lib_fn_6b75d0
6b7880	FUN_006b7880	lib_fn_6b7880
6b7970	FUN_006b7970	lib_fn_6b7970
6b7b00	FUN_006b7b00	lib_fn_6b7b00
6b7b10	FUN_006b7b10	lib_fn_6b7b10
6b8400	FUN_006b8400	lib_fn_6b8400
6b8660	FUN_006b8660	lib_fn_6b8660
6b8690	FUN_006b8690	lib_fn_6b8690
6b86d0	FUN_006b86d0	lib_fn_6b86d0
6b8700	FUN_006b8700	lib_fn_6b8700
6b8760	FUN_006b8760	lib_fn_6b8760
6b8790	FUN_006b8790	lib_fn_6b8790
6b8820	FUN_006b8820	lib_fn_6b8820
6b8860	FUN_006b8860	lib_fn_6b8860
6b88c0	FUN_006b88c0	lib_fn_6b88c0
6b8910	FUN_006b8910	lib_fn_6b8910
6b8b40	FUN_006b8b40	lib_fn_6b8b40
6ba4b0	FUN_006ba4b0	lib_fn_6ba4b0
6bace0	FUN_006bace0	lib_fn_6bace0
6bad90	FUN_006bad90	lib_fn_6bad90
6bae00	FUN_006bae00	lib_fn_6bae00
6bae50	FUN_006bae50	lib_fn_6bae50
6bb130	FUN_006bb130	lib_fn_6bb130
6bb190	FUN_006bb190	lib_fn_6bb190
6bb260	FUN_006bb260	lib_fn_6bb260
6bb3c0	FUN_006bb3c0	lib_fn_6bb3c0
6bb400	FUN_006bb400	lib_fn_6bb400
6bb770	FUN_006bb770	lib_fn_6bb770
6bb970	FUN_006bb970	lib_fn_6bb970
6bb9e0	FUN_006bb9e0	lib_fn_6bb9e0
6bba60	FUN_006bba60	lib_fn_6bba60
6bbb20	FUN_006bbb20	lib_fn_6bbb20
6bbd60	FUN_006bbd60	lib_fn_6bbd60
6bbdf0	FUN_006bbdf0	lib_fn_6bbdf0
6bbf10	FUN_006bbf10	lib_fn_6bbf10
6bbf90	FUN_006bbf90	lib_fn_6bbf90
6bc0c0	FUN_006bc0c0	lib_fn_6bc0c0
6bc720	FUN_006bc720	lib_fn_6bc720
6bc830	FUN_006bc830	lib_fn_6bc830
6bc890	FUN_006bc890	lib_fn_6bc890
6bcd60	FUN_006bcd60	lib_fn_6bcd60
6bcfa0	FUN_006bcfa0	lib_fn_6bcfa0
6bd5a0	FUN_006bd5a0	lib_fn_6bd5a0
6bd950	FUN_006bd950	lib_fn_6bd950
6bd9a0	FUN_006bd9a0	lib_fn_6bd9a0
6bda20	FUN_006bda20	lib_fn_6bda20
6bdde0	FUN_006bdde0	lib_fn_6bdde0
6bde20	FUN_006bde20	lib_fn_6bde20
6bdea0	FUN_006bdea0	lib_fn_6bdea0
6bdf90	FUN_006bdf90	lib_fn_6bdf90
6bdff0	FUN_006bdff0	lib_fn_6bdff0
6be140	FUN_006be140	lib_fn_6be140
6be190	FUN_006be190	lib_fn_6be190
6be8e0	FUN_006be8e0	lib_fn_6be8e0
6be910	FUN_006be910	lib_fn_6be910
6be990	FUN_006be990	lib_fn_6be990
6beb80	FUN_006beb80	lib_fn_6beb80
6bed90	FUN_006bed90	lib_fn_6bed90
6bee10	FUN_006bee10	lib_fn_6bee10
6beeb0	FUN_006beeb0	lib_fn_6beeb0
6bf050	FUN_006bf050	freetype_fn_6bf050
6bf430	FUN_006bf430	lib_fn_6bf430
6bf480	FUN_006bf480	lib_fn_6bf480
6bf5b0	FUN_006bf5b0	lib_fn_6bf5b0
6bf680	FUN_006bf680	lib_fn_6bf680
6bf6a0	FUN_006bf6a0	lib_fn_6bf6a0
6bf6f0	FUN_006bf6f0	lib_fn_6bf6f0
6bf740	FUN_006bf740	lib_fn_6bf740
6bf8d0	FUN_006bf8d0	lib_fn_6bf8d0
6bf910	FUN_006bf910	lib_fn_6bf910
6bf970	FUN_006bf970	lib_fn_6bf970
6bf9b0	FUN_006bf9b0	lib_fn_6bf9b0
6bf9f0	FUN_006bf9f0	lib_fn_6bf9f0
6bfa80	FUN_006bfa80	lib_fn_6bfa80
6bfb20	FUN_006bfb20	lib_fn_6bfb20
6bfc40	FUN_006bfc40	lib_fn_6bfc40
6c0030	FUN_006c0030	lib_fn_6c0030
6c0280	FUN_006c0280	lib_fn_6c0280
6c02c0	FUN_006c02c0	lib_fn_6c02c0
6c0310	FUN_006c0310	lib_fn_6c0310
6c04a0	FUN_006c04a0	lib_fn_6c04a0
6c06f0	FUN_006c06f0	lib_fn_6c06f0
6c07c0	FUN_006c07c0	lib_fn_6c07c0
6c0820	FUN_006c0820	lib_fn_6c0820
6c0910	FUN_006c0910	lib_fn_6c0910
6c0950	FUN_006c0950	lib_fn_6c0950
6c0a20	FUN_006c0a20	lib_fn_6c0a20
6c0a40	FUN_006c0a40	lib_fn_6c0a40
6c0bb0	FUN_006c0bb0	lib_fn_6c0bb0
6c0be0	FUN_006c0be0	lib_fn_6c0be0
6c0c00	FUN_006c0c00	lib_fn_6c0c00
6c0c20	FUN_006c0c20	lib_fn_6c0c20
6c0c90	FUN_006c0c90	lib_fn_6c0c90
6c0d00	FUN_006c0d00	lib_fn_6c0d00
6c0d40	FUN_006c0d40	lib_fn_6c0d40
6c0f30	FUN_006c0f30	lib_fn_6c0f30
6c0fb0	FUN_006c0fb0	lib_fn_6c0fb0
6c1070	FUN_006c1070	lib_fn_6c1070
6c10c0	FUN_006c10c0	lib_fn_6c10c0
6c1110	FUN_006c1110	lib_fn_6c1110
6c11a0	FUN_006c11a0	lib_fn_6c11a0
6c11c0	FUN_006c11c0	lib_fn_6c11c0
6c1250	FUN_006c1250	lib_fn_6c1250
6c1290	FUN_006c1290	lib_fn_6c1290
6c12e0	FUN_006c12e0	lib_fn_6c12e0
6c1360	FUN_006c1360	lib_fn_6c1360
6c1390	FUN_006c1390	lib_fn_6c1390
6c13f0	FUN_006c13f0	lib_fn_6c13f0
6c1480	FUN_006c1480	lib_fn_6c1480
6c1590	FUN_006c1590	lib_fn_6c1590
6c1780	FUN_006c1780	lib_fn_6c1780
6c1810	FUN_006c1810	lib_fn_6c1810
6c1aa0	FUN_006c1aa0	lib_fn_6c1aa0
6c1c00	FUN_006c1c00	lib_fn_6c1c00
6c1d20	FUN_006c1d20	lib_fn_6c1d20
6c1d80	FUN_006c1d80	lib_fn_6c1d80
6c1dd0	FUN_006c1dd0	lib_fn_6c1dd0
6c1df0	FUN_006c1df0	lib_fn_6c1df0
6c1e80	FUN_006c1e80	lib_fn_6c1e80
6c1ed0	FUN_006c1ed0	lib_fn_6c1ed0
6c1f00	FUN_006c1f00	lib_fn_6c1f00
6c1fc0	FUN_006c1fc0	lib_fn_6c1fc0
6c2010	FUN_006c2010	lib_fn_6c2010
6c20d0	FUN_006c20d0	lib_fn_6c20d0
6c21a0	FUN_006c21a0	lib_fn_6c21a0
6c2260	FUN_006c2260	lib_fn_6c2260
6c22d0	FUN_006c22d0	lib_fn_6c22d0
6c2340	FUN_006c2340	lib_fn_6c2340
6c23a0	FUN_006c23a0	lib_fn_6c23a0
6c2400	FUN_006c2400	lib_fn_6c2400
6c2470	FUN_006c2470	lib_fn_6c2470
6c24f0	FUN_006c24f0	lib_fn_6c24f0
6c25f0	FUN_006c25f0	lib_fn_6c25f0
6c26a0	FUN_006c26a0	lib_fn_6c26a0
6c26f0	FUN_006c26f0	lib_fn_6c26f0
6c2740	FUN_006c2740	lib_fn_6c2740
6c2790	FUN_006c2790	lib_fn_6c2790
6c2810	FUN_006c2810	lib_fn_6c2810
6c2850	FUN_006c2850	lib_fn_6c2850
6c2910	FUN_006c2910	lib_fn_6c2910
6c2920	FUN_006c2920	lib_fn_6c2920
6c29a0	FUN_006c29a0	lib_fn_6c29a0
6c29f0	FUN_006c29f0	lib_fn_6c29f0
6c2a40	FUN_006c2a40	lib_fn_6c2a40
6c2b20	FUN_006c2b20	lib_fn_6c2b20
6c2b80	FUN_006c2b80	lib_fn_6c2b80
6c2c30	FUN_006c2c30	lib_fn_6c2c30
6c2d30	FUN_006c2d30	lib_fn_6c2d30
6c2e00	FUN_006c2e00	lib_fn_6c2e00
6c2eb0	FUN_006c2eb0	lib_fn_6c2eb0
6c2fb0	FUN_006c2fb0	lib_fn_6c2fb0
6c3030	FUN_006c3030	lib_fn_6c3030
6c3140	FUN_006c3140	lib_fn_6c3140
6c3320	FUN_006c3320	lib_fn_6c3320
6c3550	FUN_006c3550	lib_fn_6c3550
6c3620	FUN_006c3620	lib_fn_6c3620
6c3850	FUN_006c3850	lib_fn_6c3850
6c38e0	FUN_006c38e0	lib_fn_6c38e0
6c3b00	FUN_006c3b00	lib_fn_6c3b00
6c3b40	FUN_006c3b40	lib_fn_6c3b40
6c3b80	FUN_006c3b80	lib_fn_6c3b80
6c3cc0	FUN_006c3cc0	lib_fn_6c3cc0
6c3e60	FUN_006c3e60	lib_fn_6c3e60
6c3f50	FUN_006c3f50	lib_fn_6c3f50
6c4040	FUN_006c4040	lib_fn_6c4040
6c4090	FUN_006c4090	lib_fn_6c4090
6c4ee0	FUN_006c4ee0	lib_fn_6c4ee0
6c5010	FUN_006c5010	lib_fn_6c5010
6c5120	FUN_006c5120	lib_fn_6c5120
6c52d0	FUN_006c52d0	lib_fn_6c52d0
6c5520	FUN_006c5520	lib_fn_6c5520
6c5630	FUN_006c5630	lib_fn_6c5630
6c5a90	FUN_006c5a90	lib_fn_6c5a90
6c5e40	FUN_006c5e40	lib_fn_6c5e40
6c6340	FUN_006c6340	lib_fn_6c6340
6c63d0	FUN_006c63d0	lib_fn_6c63d0
6c6480	FUN_006c6480	lib_fn_6c6480
6c64d0	FUN_006c64d0	lib_fn_6c64d0
6c6540	FUN_006c6540	lib_fn_6c6540
6c6620	FUN_006c6620	lib_fn_6c6620
6c6890	FUN_006c6890	lib_fn_6c6890
6c6a90	FUN_006c6a90	lib_fn_6c6a90
6c6ce0	FUN_006c6ce0	lib_fn_6c6ce0
6c7400	FUN_006c7400	lib_fn_6c7400
6c7530	FUN_006c7530	lib_fn_6c7530
6c75e0	FUN_006c75e0	lib_fn_6c75e0
6c7700	FUN_006c7700	lib_fn_6c7700
6c77d0	FUN_006c77d0	lib_fn_6c77d0
6c7970	FUN_006c7970	lib_fn_6c7970
6c7ab0	FUN_006c7ab0	lib_fn_6c7ab0
6c7c30	FUN_006c7c30	lib_fn_6c7c30
6c7e30	FUN_006c7e30	lib_fn_6c7e30
6c8020	FUN_006c8020	lib_fn_6c8020
6c83c0	FUN_006c83c0	lib_fn_6c83c0
6c8670	FUN_006c8670	lib_fn_6c8670
6c8710	FUN_006c8710	lib_fn_6c8710
6c87f0	FUN_006c87f0	lib_fn_6c87f0
6c8850	FUN_006c8850	lib_fn_6c8850
6c8870	FUN_006c8870	lib_fn_6c8870
6c8910	FUN_006c8910	lib_fn_6c8910
6c8f80	FUN_006c8f80	lib_fn_6c8f80
6c9b20	FUN_006c9b20	lib_fn_6c9b20
6c9ca0	FUN_006c9ca0	lib_fn_6c9ca0
6ca150	FUN_006ca150	lib_fn_6ca150
6ca2c0	FUN_006ca2c0	lib_fn_6ca2c0
6ca2f0	FUN_006ca2f0	lib_fn_6ca2f0
6ca960	FUN_006ca960	lib_fn_6ca960
6cac40	FUN_006cac40	lib_fn_6cac40
6cb000	FUN_006cb000	lib_fn_6cb000
6cb050	FUN_006cb050	lib_fn_6cb050
6cb1a0	FUN_006cb1a0	lib_fn_6cb1a0
6cb1b0	FUN_006cb1b0	lib_fn_6cb1b0
6cb7b0	FUN_006cb7b0	lib_fn_6cb7b0
6cb7e0	FUN_006cb7e0	lib_fn_6cb7e0
6cb810	FUN_006cb810	lib_fn_6cb810
6cc020	FUN_006cc020	lib_fn_6cc020
6cc5a0	FUN_006cc5a0	lib_fn_6cc5a0
6cc610	FUN_006cc610	FT_Stream_Open_File
6cc6c0	FUN_006cc6c0	FT_Bitmap_Init
6cc700	FUN_006cc700	FT_Bitmap_Copy
6cc7e0	FUN_006cc7e0	lib_fn_6cc7e0
6cc850	FUN_006cc850	lib_fn_6cc850
6cc890	FUN_006cc890	lib_fn_6cc890
6cc8e0	FUN_006cc8e0	lib_fn_6cc8e0
6cc9b0	FUN_006cc9b0	lib_fn_6cc9b0
6cca10	FUN_006cca10	lib_fn_6cca10
6cca80	FUN_006cca80	lib_fn_6cca80
6ccab0	FUN_006ccab0	lib_fn_6ccab0
6ccb10	FUN_006ccb10	lib_fn_6ccb10
6ccb70	FUN_006ccb70	lib_fn_6ccb70
6cce10	FUN_006cce10	lib_fn_6cce10
6cce60	FUN_006cce60	lib_fn_6cce60
6cce80	FUN_006cce80	lib_fn_6cce80
6ccec0	FUN_006ccec0	lib_fn_6ccec0
6ccf00	FUN_006ccf00	lib_fn_6ccf00
6ccf70	FUN_006ccf70	lib_fn_6ccf70
6cd030	FUN_006cd030	lib_fn_6cd030
6cd080	FUN_006cd080	lib_fn_6cd080
6cd130	FUN_006cd130	lib_fn_6cd130
6cd620	FUN_006cd620	lib_fn_6cd620
6cd6c0	FUN_006cd6c0	lib_fn_6cd6c0
6cd850	FUN_006cd850	lib_fn_6cd850
6cd870	FUN_006cd870	lib_fn_6cd870
6cd960	FUN_006cd960	lib_fn_6cd960
6cd9a0	FUN_006cd9a0	lib_fn_6cd9a0
6cdf30	FUN_006cdf30	lib_fn_6cdf30
6cdf40	FUN_006cdf40	lib_fn_6cdf40
6cdfb0	FUN_006cdfb0	lib_fn_6cdfb0
6ce050	FUN_006ce050	lib_fn_6ce050
6cead0	FUN_006cead0	lib_fn_6cead0
6ceb10	FUN_006ceb10	lib_fn_6ceb10
6ceb50	FUN_006ceb50	lib_fn_6ceb50
6ceb90	FUN_006ceb90	inflate
6cef50	FUN_006cef50	lib_fn_6cef50
6cf090	FUN_006cf090	lib_fn_6cf090
6cf0e0	FUN_006cf0e0	lib_fn_6cf0e0
6cf230	FUN_006cf230	lib_fn_6cf230
6cf260	FUN_006cf260	lib_fn_6cf260
6cf2b0	FUN_006cf2b0	lib_fn_6cf2b0
6cf330	FUN_006cf330	lib_fn_6cf330
6cf3a0	FUN_006cf3a0	lib_fn_6cf3a0
6cf3f0	FUN_006cf3f0	lib_fn_6cf3f0
6cf4e0	FUN_006cf4e0	lib_fn_6cf4e0
6cf530	FUN_006cf530	lib_fn_6cf530
6cf620	FUN_006cf620	lib_fn_6cf620
6cf6b0	FUN_006cf6b0	lib_fn_6cf6b0
6cf8e0	FUN_006cf8e0	vorbis_read_setup_header
6cf9e0	FUN_006cf9e0	vorbis_validate_packet_crc
6cfa70	FUN_006cfa70	vorbis_read_setup_maps_modes
6cfd50	FUN_006cfd50	vorbis_read_residue_config
6cfea0	FUN_006cfea0	vorbis_read_info_header
6cffb0	FUN_006cffb0	vorbis_free_setup
6d0230	FUN_006d0230	vorbis_alloc_state
6d0270	FUN_006d0270	vorbis_get_serial_or_index
6d0290	FUN_006d0290	vorbis_free_residue_arrays
6d0300	FUN_006d0300	vorbis_init_pcm_struct
6d0320	FUN_006d0320	vorbis_read_bits_to_bytes
6d0420	FUN_006d0420	vorbis_get_codebook_dim_log
6d0440	FUN_006d0440	lib_fn_6d0440
6d0470	FUN_006d0470	vorbis_decode_mode_mapping
6d0500	FUN_006d0500	vorbis_start_packet_decode
6d0610	FUN_006d0610	vorbis_decode_packet_full
6d07c0	FUN_006d07c0	lib_fn_6d07c0
6d0800	FUN_006d0800	lib_fn_6d0800
6d0b20	FUN_006d0b20	vorbis_advance_read_pos
6d0b50	FUN_006d0b50	vorbis_get_channel_ptrs
6d0bb0	FUN_006d0bb0	vorbis_apply_window_overlap
6d1220	FUN_006d1220	vorbis_init_decoder
6d1260	FUN_006d1260	vorbis_reset_decode_state
6d12e0	FUN_006d12e0	vorbis_free_channel_state
6d1570	FUN_006d1570	vorbis_alloc_decode_buffers
6d1920	FUN_006d1920	vorbis_free_bitreader_state
6d19d0	FUN_006d19d0	vorbis_init_bitreader_state
6d1ab0	FUN_006d1ab0	vorbis_temp_bump_alloc
6d1b10	FUN_006d1b10	vorbis_temp_arena_flush
6d1b80	FUN_006d1b80	lib_fn_6d1b80
6d1c20	FUN_006d1c20	vorbis_floor0_synth_curve
6d1f00	FUN_006d1f00	vorbis_lookup1_values
6d1fa0	FUN_006d1fa0	vorbis_compute_huffman_codes
6d2140	FUN_006d2140	lib_fn_6d2140
6d21b0	FUN_006d21b0	vorbis_build_codebook_table
6d2870	FUN_006d2870	lib_fn_6d2870
6d29b0	FUN_006d29b0	vorbis_free_codebook_buf
6d2a00	FUN_006d2a00	lib_fn_6d2a00
6d2a60	FUN_006d2a60	lib_fn_6d2a60
6d2d60	FUN_006d2d60	lib_fn_6d2d60
6d30d0	FUN_006d30d0	lib_fn_6d30d0
6d3250	FUN_006d3250	lib_fn_6d3250
6d3600	FUN_006d3600	lib_fn_6d3600
6d3630	FUN_006d3630	lib_fn_6d3630
6d3790	FUN_006d3790	lib_fn_6d3790
